,buy,sell,report_date,year,month,day,sell_buy_diff,sell_buy_diff_pct
0,35000000.0,36120000.0,2017-01-01,2017,1,1,1120000.0,0.031007751937984496
1,35000000.0,36120000.0,2017-01-02,2017,1,2,1120000.0,0.031007751937984496
2,36000000.0,36420000.0,2017-01-03,2017,1,3,420000.0,0.011532125205930808
3,36220000.0,36540000.0,2017-01-04,2017,1,4,320000.0,0.00875752599890531
4,36370000.0,36690000.0,2017-01-05,2017,1,5,320000.0,0.00872172254020169
5,36370000.0,36690000.0,2017-01-06,2017,1,6,320000.0,0.00872172254020169
6,36370000.0,36690000.0,2017-01-07,2017,1,7,320000.0,0.00872172254020169
7,36370000.0,36690000.0,2017-01-08,2017,1,8,320000.0,0.00872172254020169
8,36370000.0,36690000.0,2017-01-09,2017,1,9,320000.0,0.00872172254020169
9,36370000.0,36690000.0,2017-01-10,2017,1,10,320000.0,0.00872172254020169
10,36320000.0,36640000.0,2017-01-11,2017,1,11,320000.0,0.008733624454148471
11,36470000.0,36790000.0,2017-01-12,2017,1,12,320000.0,0.008698015765153574
12,36420000.0,36740000.0,2017-01-13,2017,1,13,320000.0,0.008709853021230268
13,36430000.0,36750000.0,2017-01-14,2017,1,14,320000.0,0.008707482993197279
14,36430000.0,36750000.0,2017-01-15,2017,1,15,320000.0,0.008707482993197279
15,36450000.0,36770000.0,2017-01-16,2017,1,16,320000.0,0.008702746804460157
16,36450000.0,36770000.0,2017-01-17,2017,1,17,320000.0,0.008702746804460157
17,36430000.0,36750000.0,2017-01-18,2017,1,18,320000.0,0.008707482993197279
18,36430000.0,36750000.0,2017-01-19,2017,1,19,320000.0,0.008707482993197279
19,36430000.0,36750000.0,2017-01-20,2017,1,20,320000.0,0.008707482993197279
20,36430000.0,36750000.0,2017-01-21,2017,1,21,320000.0,0.008707482993197279
21,36430000.0,36750000.0,2017-01-22,2017,1,22,320000.0,0.008707482993197279
22,36370000.0,36760000.0,2017-01-23,2017,1,23,390000.0,0.010609357997823721
23,36520000.0,36940000.0,2017-01-24,2017,1,24,420000.0,0.01136978884677856
24,36100000.0,36820000.0,2017-01-25,2017,1,25,720000.0,0.01955458989679522
25,36100000.0,36820000.0,2017-01-26,2017,1,26,720000.0,0.01955458989679522
26,36100000.0,36820000.0,2017-01-27,2017,1,27,720000.0,0.01955458989679522
27,36100000.0,36820000.0,2017-01-28,2017,1,28,720000.0,0.01955458989679522
28,36100000.0,36820000.0,2017-01-29,2017,1,29,720000.0,0.01955458989679522
29,36100000.0,36820000.0,2017-01-30,2017,1,30,720000.0,0.01955458989679522
30,36100000.0,36820000.0,2017-01-31,2017,1,31,720000.0,0.01955458989679522
31,36100000.0,36820000.0,2017-02-01,2017,2,1,720000.0,0.01955458989679522
32,36100000.0,36820000.0,2017-02-02,2017,2,2,720000.0,0.01955458989679522
33,37230000.0,37650000.0,2017-02-03,2017,2,3,420000.0,0.011155378486055778
34,37250000.0,37670000.0,2017-02-04,2017,2,4,420000.0,0.011149455800371648
35,37250000.0,37770000.0,2017-02-05,2017,2,5,520000.0,0.013767540375959756
36,36350000.0,37220000.0,2017-02-06,2017,2,6,870000.0,0.02337452982267598
37,36350000.0,37220000.0,2017-02-07,2017,2,7,870000.0,0.02337452982267598
38,36350000.0,37220000.0,2017-02-08,2017,2,8,870000.0,0.02337452982267598
39,36970000.0,37290000.0,2017-02-09,2017,2,9,320000.0,0.008581389112362564
40,36720000.0,37040000.0,2017-02-10,2017,2,10,320000.0,0.008639308855291577
41,36800000.0,37120000.0,2017-02-11,2017,2,11,320000.0,0.008620689655172414
42,36800000.0,37120000.0,2017-02-12,2017,2,12,320000.0,0.008620689655172414
43,36640000.0,36960000.0,2017-02-13,2017,2,13,320000.0,0.008658008658008658
44,36660000.0,36980000.0,2017-02-14,2017,2,14,320000.0,0.008653326122228232
45,36670000.0,36990000.0,2017-02-15,2017,2,15,320000.0,0.008650986753176534
46,36760000.0,37080000.0,2017-02-16,2017,2,16,320000.0,0.008629989212513484
47,36760000.0,37080000.0,2017-02-17,2017,2,17,320000.0,0.008629989212513484
48,36760000.0,37080000.0,2017-02-18,2017,2,18,320000.0,0.008629989212513484
49,36760000.0,37080000.0,2017-02-19,2017,2,19,320000.0,0.008629989212513484
50,36760000.0,37080000.0,2017-02-20,2017,2,20,320000.0,0.008629989212513484
51,36760000.0,37080000.0,2017-02-21,2017,2,21,320000.0,0.008629989212513484
52,36680000.0,36970000.0,2017-02-22,2017,2,22,290000.0,0.007844197998377062
53,36650000.0,36940000.0,2017-02-23,2017,2,23,290000.0,0.00785056848944234
54,36750000.0,37050000.0,2017-02-24,2017,2,24,300000.0,0.008097165991902834
55,36720000.0,37040000.0,2017-02-25,2017,2,25,320000.0,0.008639308855291577
56,36720000.0,37040000.0,2017-02-26,2017,2,26,320000.0,0.008639308855291577
57,36680000.0,36970000.0,2017-02-27,2017,2,27,290000.0,0.007844197998377062
58,36650000.0,36930000.0,2017-02-28,2017,2,28,280000.0,0.007581911724884917
59,36630000.0,36920000.0,2017-03-01,2017,3,1,290000.0,0.007854821235102925
60,36650000.0,36940000.0,2017-03-02,2017,3,2,290000.0,0.00785056848944234
61,36580000.0,36850000.0,2017-03-03,2017,3,3,270000.0,0.007327001356852103
62,36580000.0,36850000.0,2017-03-04,2017,3,4,270000.0,0.007327001356852103
63,36580000.0,36850000.0,2017-03-05,2017,3,5,270000.0,0.007327001356852103
64,36580000.0,36850000.0,2017-03-06,2017,3,6,270000.0,0.007327001356852103
65,36580000.0,36850000.0,2017-03-07,2017,3,7,270000.0,0.007327001356852103
66,36580000.0,36850000.0,2017-03-08,2017,3,8,270000.0,0.007327001356852103
67,36360000.0,36630000.0,2017-03-09,2017,3,9,270000.0,0.007371007371007371
68,36330000.0,36600000.0,2017-03-10,2017,3,10,270000.0,0.007377049180327869
69,36400000.0,36670000.0,2017-03-11,2017,3,11,270000.0,0.007362967002999727
70,36400000.0,36670000.0,2017-03-12,2017,3,12,270000.0,0.007362967002999727
71,36430000.0,36700000.0,2017-03-13,2017,3,13,270000.0,0.007356948228882834
72,36400000.0,36670000.0,2017-03-14,2017,3,14,270000.0,0.007362967002999727
73,36420000.0,36690000.0,2017-03-15,2017,3,15,270000.0,0.007358953393295176
74,36550000.0,36820000.0,2017-03-16,2017,3,16,270000.0,0.007332971211298208
75,36551000.0,36820000.0,2017-03-17,2017,3,17,269000.0,0.00730581205866377
76,36551000.0,36820000.0,2017-03-18,2017,3,18,269000.0,0.00730581205866377
77,36551000.0,36820000.0,2017-03-19,2017,3,19,269000.0,0.00730581205866377
78,36551000.0,36820000.0,2017-03-20,2017,3,20,269000.0,0.00730581205866377
79,36551000.0,36820000.0,2017-03-21,2017,3,21,269000.0,0.00730581205866377
80,36520000.0,36740000.0,2017-03-22,2017,3,22,220000.0,0.005988023952095809
81,36450000.0,36670000.0,2017-03-23,2017,3,23,220000.0,0.0059994545950368145
82,36430000.0,36650000.0,2017-03-24,2017,3,24,220000.0,0.006002728512960437
83,36460000.0,36680000.0,2017-03-25,2017,3,25,220000.0,0.0059978189749182115
84,36460000.0,36680000.0,2017-03-26,2017,3,26,220000.0,0.0059978189749182115
85,36450000.0,36670000.0,2017-03-27,2017,3,27,220000.0,0.0059994545950368145
86,36440000.0,36660000.0,2017-03-28,2017,3,28,220000.0,0.006001091107474086
87,36440000.0,36660000.0,2017-03-29,2017,3,29,220000.0,0.006001091107474086
88,36400000.0,36620000.0,2017-03-30,2017,3,30,220000.0,0.006007646095030038
89,36400000.0,36620000.0,2017-03-31,2017,3,31,220000.0,0.006007646095030038
90,36400000.0,36620000.0,2017-04-01,2017,4,1,220000.0,0.006007646095030038
91,36400000.0,36620000.0,2017-04-02,2017,4,2,220000.0,0.006007646095030038
92,36400000.0,36620000.0,2017-04-03,2017,4,3,220000.0,0.006007646095030038
93,36400000.0,36620000.0,2017-04-04,2017,4,4,220000.0,0.006007646095030038
94,36400000.0,36620000.0,2017-04-05,2017,4,5,220000.0,0.006007646095030038
95,36400000.0,36620000.0,2017-04-06,2017,4,6,220000.0,0.006007646095030038
96,36400000.0,36620000.0,2017-04-07,2017,4,7,220000.0,0.006007646095030038
97,36400000.0,36620000.0,2017-04-08,2017,4,8,220000.0,0.006007646095030038
98,36400000.0,36620000.0,2017-04-09,2017,4,9,220000.0,0.006007646095030038
99,36400000.0,36620000.0,2017-04-10,2017,4,10,220000.0,0.006007646095030038
100,36400000.0,36620000.0,2017-04-11,2017,4,11,220000.0,0.006007646095030038
101,36520000.0,36740000.0,2017-04-12,2017,4,12,220000.0,0.005988023952095809
102,36690000.0,36910000.0,2017-04-13,2017,4,13,220000.0,0.005960444324031428
103,36880000.0,37100000.0,2017-04-14,2017,4,14,220000.0,0.005929919137466307
104,36880000.0,37100000.0,2017-04-15,2017,4,15,220000.0,0.005929919137466307
105,36880000.0,37100000.0,2017-04-16,2017,4,16,220000.0,0.005929919137466307
106,36700000.0,36990000.0,2017-04-17,2017,4,17,290000.0,0.007839956745066235
107,36630000.0,36900000.0,2017-04-18,2017,4,18,270000.0,0.007317073170731708
108,36570000.0,36820000.0,2017-04-19,2017,4,19,250000.0,0.006789788158609452
109,36540000.0,36780000.0,2017-04-20,2017,4,20,240000.0,0.0065252854812398045
110,36650000.0,36870000.0,2017-04-21,2017,4,21,220000.0,0.005966910767561703
111,36650000.0,36900000.0,2017-04-22,2017,4,22,250000.0,0.006775067750677507
112,36650000.0,36900000.0,2017-04-23,2017,4,23,250000.0,0.006775067750677507
113,36560000.0,36780000.0,2017-04-24,2017,4,24,220000.0,0.005981511691136488
114,36530000.0,36740000.0,2017-04-25,2017,4,25,210000.0,0.005715841045182362
115,36530000.0,36740000.0,2017-04-26,2017,4,26,210000.0,0.005715841045182362
116,36530000.0,36740000.0,2017-04-27,2017,4,27,210000.0,0.005715841045182362
117,36530000.0,36740000.0,2017-04-28,2017,4,28,210000.0,0.005715841045182362
118,36530000.0,36740000.0,2017-04-29,2017,4,29,210000.0,0.005715841045182362
119,36530000.0,36740000.0,2017-04-30,2017,4,30,210000.0,0.005715841045182362
120,36530000.0,36740000.0,2017-05-01,2017,5,1,210000.0,0.005715841045182362
121,36530000.0,36740000.0,2017-05-02,2017,5,2,210000.0,0.005715841045182362
122,36530000.0,36740000.0,2017-05-03,2017,5,3,210000.0,0.005715841045182362
123,36310000.0,36560000.0,2017-05-04,2017,5,4,250000.0,0.006838074398249453
124,36430000.0,36670000.0,2017-05-05,2017,5,5,240000.0,0.00654485955822198
125,36300000.0,36650000.0,2017-05-06,2017,5,6,350000.0,0.009549795361527967
126,36300000.0,36650000.0,2017-05-07,2017,5,7,350000.0,0.009549795361527967
127,36420000.0,36640000.0,2017-05-08,2017,5,8,220000.0,0.006004366812227074
128,36400000.0,36620000.0,2017-05-09,2017,5,9,220000.0,0.006007646095030038
129,36340000.0,36560000.0,2017-05-10,2017,5,10,220000.0,0.006017505470459519
130,36330000.0,36550000.0,2017-05-11,2017,5,11,220000.0,0.006019151846785226
131,36400000.0,36620000.0,2017-05-12,2017,5,12,220000.0,0.006007646095030038
132,36400000.0,36640000.0,2017-05-13,2017,5,13,240000.0,0.006550218340611353
133,36400000.0,36640000.0,2017-05-14,2017,5,14,240000.0,0.006550218340611353
134,36430000.0,36650000.0,2017-05-15,2017,5,15,220000.0,0.006002728512960437
135,36430000.0,36650000.0,2017-05-16,2017,5,16,220000.0,0.006002728512960437
136,36430000.0,36650000.0,2017-05-17,2017,5,17,220000.0,0.006002728512960437
137,36430000.0,36650000.0,2017-05-18,2017,5,18,220000.0,0.006002728512960437
138,36430000.0,36650000.0,2017-05-19,2017,5,19,220000.0,0.006002728512960437
139,36430000.0,36650000.0,2017-05-20,2017,5,20,220000.0,0.006002728512960437
140,36430000.0,36650000.0,2017-05-21,2017,5,21,220000.0,0.006002728512960437
141,36430000.0,36650000.0,2017-05-22,2017,5,22,220000.0,0.006002728512960437
142,36430000.0,36650000.0,2017-05-23,2017,5,23,220000.0,0.006002728512960437
143,36310000.0,36530000.0,2017-05-24,2017,5,24,220000.0,0.006022447303586094
144,36340000.0,36560000.0,2017-05-25,2017,5,25,220000.0,0.006017505470459519
145,36380000.0,36600000.0,2017-05-26,2017,5,26,220000.0,0.006010928961748634
146,36380000.0,36620000.0,2017-05-27,2017,5,27,240000.0,0.006553795740032769
147,36380000.0,36620000.0,2017-05-28,2017,5,28,240000.0,0.006553795740032769
148,36330000.0,36550000.0,2017-05-29,2017,5,29,220000.0,0.006019151846785226
149,36280000.0,36500000.0,2017-05-30,2017,5,30,220000.0,0.006027397260273973
150,36200000.0,36420000.0,2017-05-31,2017,5,31,220000.0,0.0060406370126304225
151,36230000.0,36450000.0,2017-06-01,2017,6,1,220000.0,0.006035665294924554
152,36200000.0,36420000.0,2017-06-02,2017,6,2,220000.0,0.0060406370126304225
153,36200000.0,36420000.0,2017-06-03,2017,6,3,220000.0,0.0060406370126304225
154,36200000.0,36420000.0,2017-06-04,2017,6,4,220000.0,0.0060406370126304225
155,36200000.0,36420000.0,2017-06-05,2017,6,5,220000.0,0.0060406370126304225
156,36200000.0,36420000.0,2017-06-06,2017,6,6,220000.0,0.0060406370126304225
157,36200000.0,36420000.0,2017-06-07,2017,6,7,220000.0,0.0060406370126304225
158,36340000.0,36560000.0,2017-06-08,2017,6,8,220000.0,0.006017505470459519
159,36270000.0,36490000.0,2017-06-09,2017,6,9,220000.0,0.006029049054535489
160,36220000.0,36460000.0,2017-06-10,2017,6,10,240000.0,0.006582556226001097
161,36220000.0,36460000.0,2017-06-11,2017,6,11,240000.0,0.006582556226001097
162,36240000.0,36460000.0,2017-06-12,2017,6,12,220000.0,0.006034009873834339
163,36200000.0,36420000.0,2017-06-13,2017,6,13,220000.0,0.0060406370126304225
164,36240000.0,36460000.0,2017-06-14,2017,6,14,220000.0,0.006034009873834339
165,36230000.0,36450000.0,2017-06-15,2017,6,15,220000.0,0.006035665294924554
166,36160000.0,36380000.0,2017-06-16,2017,6,16,220000.0,0.006047278724573941
167,36160000.0,36380000.0,2017-06-17,2017,6,17,220000.0,0.006047278724573941
168,36160000.0,36380000.0,2017-06-18,2017,6,18,220000.0,0.006047278724573941
169,36150000.0,36370000.0,2017-06-19,2017,6,19,220000.0,0.006048941435248831
170,36140000.0,36360000.0,2017-06-20,2017,6,20,220000.0,0.00605060506050605
171,36130000.0,36350000.0,2017-06-21,2017,6,21,220000.0,0.006052269601100412
172,36170000.0,36390000.0,2017-06-22,2017,6,22,220000.0,0.006045616927727398
173,36170000.0,36390000.0,2017-06-23,2017,6,23,220000.0,0.006045616927727398
174,36170000.0,36390000.0,2017-06-24,2017,6,24,220000.0,0.006045616927727398
175,36170000.0,36390000.0,2017-06-25,2017,6,25,220000.0,0.006045616927727398
176,36170000.0,36390000.0,2017-06-26,2017,6,26,220000.0,0.006045616927727398
177,36170000.0,36390000.0,2017-06-27,2017,6,27,220000.0,0.006045616927727398
178,36190000.0,36410000.0,2017-06-28,2017,6,28,220000.0,0.006042296072507553
179,36160000.0,36380000.0,2017-06-29,2017,6,29,220000.0,0.006047278724573941
180,36170000.0,36390000.0,2017-06-30,2017,6,30,220000.0,0.006045616927727398
181,36180000.0,36400000.0,2017-07-01,2017,7,1,220000.0,0.006043956043956044
182,36180000.0,36400000.0,2017-07-02,2017,7,2,220000.0,0.006043956043956044
183,36110000.0,36330000.0,2017-07-03,2017,7,3,220000.0,0.006055601431323975
184,36030000.0,36270000.0,2017-07-04,2017,7,4,240000.0,0.006617038875103391
185,36070000.0,36310000.0,2017-07-05,2017,7,5,240000.0,0.006609749380335995
186,36070000.0,36310000.0,2017-07-06,2017,7,6,240000.0,0.006609749380335995
187,36070000.0,36310000.0,2017-07-07,2017,7,7,240000.0,0.006609749380335995
188,36040000.0,36290000.0,2017-07-08,2017,7,8,250000.0,0.006888950124001102
189,36040000.0,36290000.0,2017-07-09,2017,7,9,250000.0,0.006888950124001102
190,36020000.0,36260000.0,2017-07-10,2017,7,10,240000.0,0.006618863761720904
191,36020000.0,36260000.0,2017-07-11,2017,7,11,240000.0,0.006618863761720904
192,36020000.0,36260000.0,2017-07-12,2017,7,12,240000.0,0.006618863761720904
193,36020000.0,36260000.0,2017-07-13,2017,7,13,240000.0,0.006618863761720904
194,36020000.0,36260000.0,2017-07-14,2017,7,14,240000.0,0.006618863761720904
195,36020000.0,36260000.0,2017-07-15,2017,7,15,240000.0,0.006618863761720904
196,36020000.0,36260000.0,2017-07-16,2017,7,16,240000.0,0.006618863761720904
197,36020000.0,36260000.0,2017-07-17,2017,7,17,240000.0,0.006618863761720904
198,36020000.0,36260000.0,2017-07-18,2017,7,18,240000.0,0.006618863761720904
199,36180000.0,36400000.0,2017-07-19,2017,7,19,220000.0,0.006043956043956044
200,36160000.0,36380000.0,2017-07-20,2017,7,20,220000.0,0.006047278724573941
201,36200000.0,36420000.0,2017-07-21,2017,7,21,220000.0,0.0060406370126304225
202,36230000.0,36450000.0,2017-07-22,2017,7,22,220000.0,0.006035665294924554
203,36230000.0,36450000.0,2017-07-23,2017,7,23,220000.0,0.006035665294924554
204,36190000.0,36410000.0,2017-07-24,2017,7,24,220000.0,0.006042296072507553
205,36130000.0,36350000.0,2017-07-25,2017,7,25,220000.0,0.006052269601100412
206,36060000.0,36280000.0,2017-07-26,2017,7,26,220000.0,0.006063947078280044
207,36150000.0,36370000.0,2017-07-27,2017,7,27,220000.0,0.006048941435248831
208,36100000.0,36320000.0,2017-07-28,2017,7,28,220000.0,0.006057268722466961
209,36160000.0,36380000.0,2017-07-29,2017,7,29,220000.0,0.006047278724573941
210,36160000.0,36380000.0,2017-07-30,2017,7,30,220000.0,0.006047278724573941
211,36130000.0,36350000.0,2017-07-31,2017,7,31,220000.0,0.006052269601100412
212,36120000.0,36340000.0,2017-08-01,2017,8,1,220000.0,0.006053935057787562
213,36120000.0,36340000.0,2017-08-02,2017,8,2,220000.0,0.006053935057787562
214,36120000.0,36340000.0,2017-08-03,2017,8,3,220000.0,0.006053935057787562
215,36120000.0,36340000.0,2017-08-04,2017,8,4,220000.0,0.006053935057787562
216,36120000.0,36340000.0,2017-08-05,2017,8,5,220000.0,0.006053935057787562
217,36120000.0,36340000.0,2017-08-06,2017,8,6,220000.0,0.006053935057787562
218,36120000.0,36340000.0,2017-08-07,2017,8,7,220000.0,0.006053935057787562
219,36120000.0,36340000.0,2017-08-08,2017,8,8,220000.0,0.006053935057787562
220,36120000.0,36340000.0,2017-08-09,2017,8,9,220000.0,0.006053935057787562
221,36120000.0,36340000.0,2017-08-10,2017,8,10,220000.0,0.006053935057787562
222,36330000.0,36550000.0,2017-08-11,2017,8,11,220000.0,0.006019151846785226
223,36350000.0,36570000.0,2017-08-12,2017,8,12,220000.0,0.006015859994531037
224,36350000.0,36570000.0,2017-08-13,2017,8,13,220000.0,0.006015859994531037
225,36280000.0,36500000.0,2017-08-14,2017,8,14,220000.0,0.006027397260273973
226,36190000.0,36410000.0,2017-08-15,2017,8,15,220000.0,0.006042296072507553
227,36130000.0,36350000.0,2017-08-16,2017,8,16,220000.0,0.006052269601100412
228,36250000.0,36470000.0,2017-08-17,2017,8,17,220000.0,0.006032355360570332
229,36320000.0,36540000.0,2017-08-18,2017,8,18,220000.0,0.0060207991242474
230,36300000.0,36520000.0,2017-08-19,2017,8,19,220000.0,0.006024096385542169
231,36300000.0,36520000.0,2017-08-20,2017,8,20,220000.0,0.006024096385542169
232,36280000.0,36500000.0,2017-08-21,2017,8,21,220000.0,0.006027397260273973
233,36250000.0,36470000.0,2017-08-22,2017,8,22,220000.0,0.006032355360570332
234,36230000.0,36450000.0,2017-08-23,2017,8,23,220000.0,0.006035665294924554
235,36220000.0,36440000.0,2017-08-24,2017,8,24,220000.0,0.0060373216245883645
236,36250000.0,36470000.0,2017-08-25,2017,8,25,220000.0,0.006032355360570332
237,36280000.0,36500000.0,2017-08-26,2017,8,26,220000.0,0.006027397260273973
238,36280000.0,36500000.0,2017-08-27,2017,8,27,220000.0,0.006027397260273973
239,36280000.0,36500000.0,2017-08-28,2017,8,28,220000.0,0.006027397260273973
240,36280000.0,36500000.0,2017-08-29,2017,8,29,220000.0,0.006027397260273973
241,36280000.0,36500000.0,2017-08-30,2017,8,30,220000.0,0.006027397260273973
242,36360000.0,36580000.0,2017-08-31,2017,8,31,220000.0,0.006014215418261345
243,36450000.0,36670000.0,2017-09-01,2017,9,1,220000.0,0.0059994545950368145
244,36450000.0,36670000.0,2017-09-02,2017,9,2,220000.0,0.0059994545950368145
245,36450000.0,36670000.0,2017-09-03,2017,9,3,220000.0,0.0059994545950368145
246,36600000.0,36870000.0,2017-09-04,2017,9,4,270000.0,0.007323026851098454
247,36580000.0,36800000.0,2017-09-05,2017,9,5,220000.0,0.005978260869565218
248,36850000.0,37070000.0,2017-09-06,2017,9,6,220000.0,0.005934718100890208
249,36820000.0,37040000.0,2017-09-07,2017,9,7,220000.0,0.005939524838012959
250,37060000.0,37300000.0,2017-09-08,2017,9,8,240000.0,0.006434316353887399
251,36940000.0,37180000.0,2017-09-09,2017,9,9,240000.0,0.006455083378160301
252,36940000.0,37180000.0,2017-09-10,2017,9,10,240000.0,0.006455083378160301
253,36780000.0,37000000.0,2017-09-11,2017,9,11,220000.0,0.005945945945945946
254,36540000.0,36760000.0,2017-09-12,2017,9,12,220000.0,0.005984766050054407
255,36580000.0,36800000.0,2017-09-13,2017,9,13,220000.0,0.005978260869565218
256,36500000.0,36720000.0,2017-09-14,2017,9,14,220000.0,0.005991285403050109
257,36560000.0,36780000.0,2017-09-15,2017,9,15,220000.0,0.005981511691136488
258,36560000.0,36780000.0,2017-09-16,2017,9,16,220000.0,0.005981511691136488
259,36560000.0,36780000.0,2017-09-17,2017,9,17,220000.0,0.005981511691136488
260,36560000.0,36780000.0,2017-09-18,2017,9,18,220000.0,0.005981511691136488
261,36560000.0,36780000.0,2017-09-19,2017,9,19,220000.0,0.005981511691136488
262,36560000.0,36780000.0,2017-09-20,2017,9,20,220000.0,0.005981511691136488
263,36480000.0,36700000.0,2017-09-21,2017,9,21,220000.0,0.005994550408719346
264,36500000.0,36720000.0,2017-09-22,2017,9,22,220000.0,0.005991285403050109
265,36530000.0,36750000.0,2017-09-23,2017,9,23,220000.0,0.00598639455782313
266,36530000.0,36750000.0,2017-09-24,2017,9,24,220000.0,0.00598639455782313
267,36500000.0,36720000.0,2017-09-25,2017,9,25,220000.0,0.005991285403050109
268,36520000.0,36740000.0,2017-09-26,2017,9,26,220000.0,0.005988023952095809
269,36400000.0,36620000.0,2017-09-27,2017,9,27,220000.0,0.006007646095030038
270,36370000.0,36590000.0,2017-09-28,2017,9,28,220000.0,0.006012571740912818
271,36370000.0,36590000.0,2017-09-29,2017,9,29,220000.0,0.006012571740912818
272,36370000.0,36590000.0,2017-09-30,2017,9,30,220000.0,0.006012571740912818
273,36370000.0,36590000.0,2017-10-01,2017,10,1,220000.0,0.006012571740912818
274,36370000.0,36590000.0,2017-10-02,2017,10,2,220000.0,0.006012571740912818
275,36370000.0,36590000.0,2017-10-03,2017,10,3,220000.0,0.006012571740912818
276,36370000.0,36590000.0,2017-10-04,2017,10,4,220000.0,0.006012571740912818
277,36400000.0,36620000.0,2017-10-05,2017,10,5,220000.0,0.006007646095030038
278,36370000.0,36590000.0,2017-10-06,2017,10,6,220000.0,0.006012571740912818
279,36410000.0,36630000.0,2017-10-07,2017,10,7,220000.0,0.006006006006006006
280,36410000.0,36630000.0,2017-10-08,2017,10,8,220000.0,0.006006006006006006
281,36410000.0,36630000.0,2017-10-09,2017,10,9,220000.0,0.006006006006006006
282,36440000.0,36660000.0,2017-10-10,2017,10,10,220000.0,0.006001091107474086
283,36430000.0,36650000.0,2017-10-11,2017,10,11,220000.0,0.006002728512960437
284,36490000.0,36710000.0,2017-10-12,2017,10,12,220000.0,0.0059929174611822395
285,36460000.0,36680000.0,2017-10-13,2017,10,13,220000.0,0.0059978189749182115
286,36530000.0,36750000.0,2017-10-14,2017,10,14,220000.0,0.00598639455782313
287,36530000.0,36750000.0,2017-10-15,2017,10,15,220000.0,0.00598639455782313
288,36500000.0,36720000.0,2017-10-16,2017,10,16,220000.0,0.005991285403050109
289,36500000.0,36720000.0,2017-10-17,2017,10,17,220000.0,0.005991285403050109
290,36500000.0,36720000.0,2017-10-18,2017,10,18,220000.0,0.005991285403050109
291,36500000.0,36720000.0,2017-10-19,2017,10,19,220000.0,0.005991285403050109
292,36500000.0,36720000.0,2017-10-20,2017,10,20,220000.0,0.005991285403050109
293,36500000.0,36720000.0,2017-10-21,2017,10,21,220000.0,0.005991285403050109
294,36500000.0,36720000.0,2017-10-22,2017,10,22,220000.0,0.005991285403050109
295,36500000.0,36720000.0,2017-10-23,2017,10,23,220000.0,0.005991285403050109
296,36500000.0,36720000.0,2017-10-24,2017,10,24,220000.0,0.005991285403050109
297,36270000.0,36490000.0,2017-10-25,2017,10,25,220000.0,0.006029049054535489
298,36270000.0,36490000.0,2017-10-26,2017,10,26,220000.0,0.006029049054535489
299,36270000.0,36490000.0,2017-10-27,2017,10,27,220000.0,0.006029049054535489
300,36340000.0,36560000.0,2017-10-28,2017,10,28,220000.0,0.006017505470459519
301,36340000.0,36560000.0,2017-10-29,2017,10,29,220000.0,0.006017505470459519
302,36300000.0,36520000.0,2017-10-30,2017,10,30,220000.0,0.006024096385542169
303,36380000.0,36600000.0,2017-10-31,2017,10,31,220000.0,0.006010928961748634
304,36420000.0,36640000.0,2017-11-01,2017,11,1,220000.0,0.006004366812227074
305,36420000.0,36640000.0,2017-11-02,2017,11,2,220000.0,0.006004366812227074
306,36400000.0,36620000.0,2017-11-03,2017,11,3,220000.0,0.006007646095030038
307,36380000.0,36600000.0,2017-11-04,2017,11,4,220000.0,0.006010928961748634
308,36380000.0,36600000.0,2017-11-05,2017,11,5,220000.0,0.006010928961748634
309,36370000.0,36590000.0,2017-11-06,2017,11,6,220000.0,0.006012571740912818
310,36370000.0,36590000.0,2017-11-07,2017,11,7,220000.0,0.006012571740912818
311,36370000.0,36590000.0,2017-11-08,2017,11,8,220000.0,0.006012571740912818
312,36370000.0,36590000.0,2017-11-09,2017,11,9,220000.0,0.006012571740912818
313,36370000.0,36590000.0,2017-11-10,2017,11,10,220000.0,0.006012571740912818
314,36370000.0,36590000.0,2017-11-11,2017,11,11,220000.0,0.006012571740912818
315,36370000.0,36590000.0,2017-11-12,2017,11,12,220000.0,0.006012571740912818
316,36370000.0,36590000.0,2017-11-13,2017,11,13,220000.0,0.006012571740912818
317,36350000.0,36570000.0,2017-11-14,2017,11,14,220000.0,0.006015859994531037
318,36420000.0,36640000.0,2017-11-15,2017,11,15,220000.0,0.006004366812227074
319,36360000.0,36580000.0,2017-11-16,2017,11,16,220000.0,0.006014215418261345
320,36350000.0,36570000.0,2017-11-17,2017,11,17,220000.0,0.006015859994531037
321,36430000.0,36650000.0,2017-11-18,2017,11,18,220000.0,0.006002728512960437
322,36430000.0,36650000.0,2017-11-19,2017,11,19,220000.0,0.006002728512960437
323,36370000.0,36590000.0,2017-11-20,2017,11,20,220000.0,0.006012571740912818
324,36400000.0,36620000.0,2017-11-21,2017,11,21,220000.0,0.006007646095030038
325,36420000.0,36640000.0,2017-11-22,2017,11,22,220000.0,0.006004366812227074
326,36400000.0,36620000.0,2017-11-23,2017,11,23,220000.0,0.006007646095030038
327,36400000.0,36620000.0,2017-11-24,2017,11,24,220000.0,0.006007646095030038
328,36400000.0,36620000.0,2017-11-25,2017,11,25,220000.0,0.006007646095030038
329,36400000.0,36620000.0,2017-11-26,2017,11,26,220000.0,0.006007646095030038
330,36400000.0,36620000.0,2017-11-27,2017,11,27,220000.0,0.006007646095030038
